,0,1
0,0.5835472,0.41645283
1,0.005591678,0.99440837
2,0.644806,0.3551939
3,0.99533397,0.004666015
4,0.95320106,0.04679886
5,0.79882413,0.20117587
6,0.3785319,0.62146807
7,0.9993648,0.0006352082
8,0.34013107,0.65986896
9,0.24235976,0.75764024
10,0.32000566,0.67999434
11,0.5286366,0.4713634
12,0.10691779,0.89308226
13,0.83491004,0.16509
14,0.8655488,0.13445123
15,0.40410563,0.5958944
16,0.8376488,0.16235116
17,0.5044078,0.4955922
18,0.07778811,0.9222119
19,0.7047439,0.29525602
20,0.7804388,0.21956119
21,0.0016584243,0.99834156
22,0.9195087,0.08049132
23,0.017388484,0.98261154
24,0.48836252,0.5116375
25,0.96229166,0.037708353
26,0.7118915,0.28810853
27,0.9293249,0.070675075
28,0.7473435,0.25265652
29,0.95890903,0.041090995
30,0.8497495,0.15025048
31,0.9879149,0.0120850615
32,0.29537863,0.7046214
33,0.6441334,0.3558666
34,0.7334624,0.26653764
35,0.99481404,0.005186042
36,0.99999607,3.9306383e-06
37,0.9999988,1.155213e-06
38,0.3984325,0.60156757
39,0.08977208,0.91022795
40,0.68922776,0.3107723
41,0.92304754,0.07695251
42,0.6121591,0.38784093
43,0.37064338,0.6293567
44,0.9232802,0.07671978
45,0.77400964,0.22599033
46,0.0065644537,0.9934355
47,0.01092085,0.9890792
48,0.56248695,0.43751305
49,0.7459925,0.2540075
50,0.5987283,0.4012717
51,0.7037155,0.2962845
52,0.966784,0.033215966
53,0.48935488,0.51064515
54,0.7127831,0.28721693
55,0.80329645,0.19670355
56,0.043849766,0.95615023
57,0.29654446,0.70345557
58,0.5264091,0.47359094
59,0.33338445,0.66661555
60,0.04748448,0.95251554
61,0.97667533,0.023324642
62,0.8094823,0.19051774
63,0.0006577289,0.99934226
64,0.97563386,0.024366207
65,0.91206187,0.08793807
66,0.15807751,0.84192246
67,0.4378376,0.5621624
68,0.98236656,0.017633399
69,0.9658946,0.034105435
70,0.61585593,0.38414413
71,0.2169403,0.7830597
72,0.92051643,0.079483606
73,0.82675797,0.17324203
74,0.77490115,0.22509882
75,0.6046028,0.39539713
76,0.8568116,0.14318837
77,0.9820486,0.017951408
78,0.47511452,0.5248855
79,0.95829505,0.04170494
80,0.9777866,0.022213465
81,0.4862271,0.51377285
82,0.352672,0.64732796
83,0.110780746,0.8892192
84,0.035453435,0.9645465
85,0.024204547,0.97579545
86,0.99540955,0.004590411
