,0,1
0,0.40997258,0.5900274
1,9.9932757e-11,1.0
2,0.97070575,0.029294204
3,1.0,1.0216712e-09
4,0.99999285,7.1464656e-06
5,0.23883663,0.76116335
6,0.25641617,0.74358386
7,1.0,5.6396683e-09
8,0.4692676,0.5307324
9,2.7857066e-08,1.0
10,0.9894159,0.010584197
11,0.92128575,0.07871428
12,0.1301046,0.86989534
13,0.18652149,0.81347847
14,0.8347932,0.16520686
15,7.2777343e-06,0.9999927
16,0.31884608,0.6811539
17,0.7794587,0.22054133
18,0.0006209219,0.99937904
19,0.1355451,0.86445487
20,0.32629526,0.67370474
21,8.058079e-12,1.0
22,0.99248964,0.0075103464
23,0.0013496251,0.9986504
24,0.921079,0.078921035
25,0.8596005,0.1403995
26,0.9890298,0.010970126
27,0.9544111,0.04558895
28,0.08662198,0.913378
29,0.9990006,0.0009994584
30,0.99140644,0.008593555
31,0.9999995,4.653574e-07
32,0.9595157,0.04048438
33,0.7408072,0.2591928
34,0.510779,0.48922095
35,0.99913543,0.00086454884
36,1.0,4.9805005e-10
37,1.0,1.5787052e-13
38,0.5657594,0.43424058
39,0.06937606,0.93062395
40,0.88376975,0.116230264
41,0.7740001,0.22599986
42,0.8296185,0.1703815
43,0.60715854,0.39284146
44,0.783332,0.216668
45,0.90532416,0.09467584
46,5.9956044e-05,0.99994004
47,0.024729028,0.975271
48,0.9688038,0.031196117
49,0.9974402,0.002559765
50,0.96507806,0.034921996
51,0.06027675,0.93972325
52,0.9997408,0.0002591988
53,0.9440418,0.055958256
54,0.0852164,0.91478366
55,0.00023032723,0.9997696
56,7.010835e-06,0.99999297
57,0.0044019935,0.995598
58,0.0054216227,0.99457836
59,0.7724718,0.22752826
60,3.7966026e-11,1.0
61,1.0,4.280412e-09
62,0.18411452,0.8158855
63,0.0004922844,0.99950767
64,1.0,1.3499656e-08
65,0.9942162,0.0057837907
66,0.0077263974,0.9922736
67,0.6506412,0.34935877
68,0.9460029,0.053997084
69,0.9999999,1.7061883e-07
70,0.71863747,0.2813625
71,0.5229743,0.4770257
72,0.932246,0.06775398
73,0.15521131,0.8447887
74,0.9404886,0.05951137
75,0.1368605,0.8631395
76,0.8418826,0.1581174
77,1.0,8.971537e-12
78,0.03238043,0.9676196
79,0.99999976,2.2595732e-07
80,0.9325436,0.06745647
81,0.999933,6.703271e-05
82,8.988473e-05,0.9999101
83,0.013112839,0.98688716
84,1.030849e-05,0.99998975
85,0.99776006,0.0022399197
86,1.0,2.4877451e-08
87,0.9731969,0.026803104
88,5.955237e-08,1.0
89,0.9955837,0.004416304
90,0.9991992,0.0008008117
91,0.9790363,0.020963702
92,0.26667863,0.73332137
93,0.689133,0.31086698
94,0.9191434,0.080856584
95,1.0,4.443511e-09
96,0.9876056,0.0123943975
97,3.0887473e-05,0.9999691
98,9.005509e-25,1.0
99,0.13398732,0.86601275
