,0,1
0,0.42991138,0.5700886
1,4.0091596e-05,0.99995995
2,0.8712231,0.12877697
3,0.99997914,2.0906993e-05
4,0.92590123,0.074098736
5,0.27990893,0.72009104
6,0.3457681,0.6542319
7,0.9999995,4.255164e-07
8,0.24600239,0.7539976
9,0.0007080036,0.999292
10,0.76945263,0.23054734
11,0.9028641,0.09713588
12,0.32876703,0.671233
13,0.57588917,0.42411086
14,0.39814785,0.6018521
15,0.0090845,0.9909155
16,0.2701176,0.72988236
17,0.3562001,0.64379984
18,0.0018921142,0.9981079
19,0.16280052,0.83719945
20,0.38823935,0.6117606
21,6.937138e-06,0.9999931
22,0.98233515,0.01766485
23,0.015177256,0.98482275
24,0.57588917,0.42411086
25,0.4200967,0.5799033
26,0.57588917,0.42411086
27,0.7250616,0.2749384
28,0.57588917,0.42411086
29,0.86476153,0.13523848
30,0.57588917,0.42411086
31,0.9997373,0.0002627103
32,0.88731956,0.11268047
33,0.6416888,0.3583112
34,0.57588917,0.42411086
35,0.9989629,0.001037142
36,0.99998176,1.8215742e-05
37,1.0,1.12663004e-10
38,0.194704,0.805296
39,0.05520304,0.9447969
40,0.9072463,0.09275373
41,0.9936266,0.00637338
42,0.82387346,0.17612651
43,0.4200967,0.5799033
44,0.57588917,0.42411086
45,0.2051948,0.7948052
46,0.016921598,0.9830784
47,0.25671998,0.74328005
48,0.89305705,0.106942944
49,0.4200967,0.5799033
50,0.8161303,0.18386975
51,0.30238065,0.6976194
52,0.8706075,0.12939252
53,0.62521356,0.37478647
54,0.28228053,0.7177195
55,0.4200967,0.5799033
56,0.011854562,0.9881455
57,0.18478219,0.81521785
58,0.30293757,0.69706243
59,0.6355061,0.3644939
60,1.5861764e-05,0.99998415
61,0.99863607,0.0013639118
62,0.4200967,0.5799033
63,0.22159241,0.77840763
64,0.9754743,0.024525702
65,0.97784,0.022159945
66,0.049218543,0.95078146
67,0.5601728,0.43982723
68,0.88101554,0.11898447
69,0.9964371,0.0035629745
70,0.57588917,0.42411086
71,0.48637652,0.51362354
72,0.90111494,0.09888499
73,0.24172439,0.7582757
74,0.93854034,0.06145964
75,0.02129057,0.97870946
76,0.7491879,0.25081208
77,0.99999905,9.1459793e-07
78,0.24374348,0.7562566
79,0.98533475,0.0146652255
80,0.98365664,0.016343318
81,0.57588917,0.42411086
82,0.03447526,0.9655247
83,0.13674957,0.8632505
84,0.0004968951,0.99950314
85,0.4200967,0.5799033
86,0.99160844,0.008391581
87,0.80179924,0.19820072
88,0.001065971,0.998934
89,0.81891274,0.18108729
90,0.6000812,0.3999188
91,0.58447325,0.41552675
92,0.57588917,0.42411086
93,0.4200967,0.5799033
94,0.7079735,0.2920265
95,0.9510862,0.04891383
96,0.9998264,0.00017361398
97,0.0017090295,0.99829096
98,6.421491e-07,0.9999994
99,0.28791958,0.7120804
100,0.2843898,0.7156102
101,0.57588917,0.42411086
102,0.4063836,0.59361637
103,0.11204385,0.88795614
104,0.92312735,0.07687265
105,0.37192816,0.62807184
106,0.27194524,0.7280548
107,0.99768555,0.0023143936
108,0.3825714,0.6174286
109,0.0004606597,0.9995394
110,0.017490372,0.9825096
111,0.024071766,0.97592825
112,0.61099106,0.38900897
113,0.6664391,0.33356085
114,0.9990932,0.00090687594
115,0.57588917,0.42411086
116,0.57588917,0.42411086
117,0.57588917,0.42411086
118,0.67423004,0.32577002
119,0.97813547,0.021864526
120,0.23095688,0.76904315
121,0.7235309,0.27646905
122,0.35090414,0.64909583
123,0.16399702,0.836003
124,0.99202055,0.007979506
125,0.9870521,0.012947991
126,0.09422745,0.90577257
127,0.5872926,0.41270736
128,0.11443752,0.88556254
129,0.6355061,0.3644939
130,0.6030244,0.39697558
131,0.57588917,0.42411086
132,0.9980775,0.0019225203
133,0.26958862,0.73041135
134,0.79211575,0.20788422
135,0.06016742,0.93983257
136,0.44696558,0.5530344
137,0.57588917,0.42411086
138,0.96294296,0.037057053
139,0.57588917,0.42411086
140,0.052972086,0.947028
141,0.32749474,0.6725053
142,0.06516321,0.93483675
143,0.27698973,0.72301024
144,1.0,6.17408e-12
145,0.010694604,0.9893054
146,0.19937515,0.8006249
147,0.57588917,0.42411086
148,0.57588917,0.42411086
149,0.57588917,0.42411086
150,0.015177256,0.98482275
151,0.9400714,0.059928577
152,0.4200967,0.5799033
153,0.034179028,0.96582097
154,0.57588917,0.42411086
155,0.012292847,0.9877072
156,0.81465507,0.185345
157,0.86527354,0.13472646
158,0.29639703,0.70360297
159,0.01732802,0.982672
160,4.225439e-05,0.9999578
161,0.7992795,0.20072047
162,0.99948585,0.00051407085
163,0.8057017,0.19429839
164,0.1391082,0.8608918
165,0.04463939,0.95536065
166,0.7334132,0.26658675
167,0.015472536,0.98452747
168,0.0012787173,0.9987213
169,0.36241642,0.63758355
170,0.27256995,0.7274301
171,0.6242337,0.37576628
172,0.7606523,0.23934774
173,9.035325e-05,0.99990964
174,0.0007153409,0.9992847
175,0.040813763,0.9591862
176,0.49410084,0.5058992
177,0.0028529926,0.997147
178,0.9986124,0.0013876192
179,0.613239,0.38676104
180,0.012569156,0.9874308
181,0.7430845,0.25691548
182,0.056912255,0.94308776
183,0.9655336,0.034466464
