,0,1
0,0.5214035,0.4785965
1,0.5214035,0.4785965
2,0.5214035,0.4785965
3,0.5214035,0.4785965
4,0.5214035,0.4785965
5,0.5214035,0.4785965
6,0.5214035,0.4785965
7,0.5214035,0.4785965
8,0.5214035,0.4785965
9,0.5214035,0.4785965
10,0.5214035,0.4785965
11,0.5214035,0.4785965
12,0.5214035,0.4785965
13,0.5214035,0.4785965
14,0.5214035,0.4785965
15,0.5214035,0.4785965
16,0.5214035,0.4785965
17,0.5214035,0.4785965
18,0.5214035,0.4785965
19,0.5214035,0.4785965
20,0.5214035,0.4785965
21,0.5214035,0.4785965
22,0.5214035,0.4785965
23,0.5214035,0.4785965
24,0.5214035,0.4785965
25,0.5214035,0.4785965
26,0.5214035,0.4785965
27,0.5214035,0.4785965
28,0.5214035,0.4785965
29,0.5214035,0.4785965
30,0.5214035,0.4785965
31,0.5214035,0.4785965
32,0.5214035,0.4785965
33,0.5214035,0.4785965
34,0.5214035,0.4785965
35,0.5214035,0.4785965
36,0.5214035,0.4785965
37,0.5214035,0.4785965
38,0.5214035,0.4785965
39,0.5214035,0.4785965
40,0.5214035,0.4785965
41,0.5214035,0.4785965
42,0.5214035,0.4785965
43,0.5214035,0.4785965
44,0.5214035,0.4785965
45,0.5214035,0.4785965
46,0.5214035,0.4785965
47,0.5214035,0.4785965
48,0.5214035,0.4785965
49,0.5214035,0.4785965
50,0.5214035,0.4785965
51,0.5214035,0.4785965
52,0.5214035,0.4785965
53,0.5214035,0.4785965
54,0.5214035,0.4785965
55,0.5214035,0.4785965
56,0.5214035,0.4785965
57,0.5214035,0.4785965
58,0.5214035,0.4785965
59,0.5214035,0.4785965
60,0.5214035,0.4785965
61,0.5214035,0.4785965
62,0.5214035,0.4785965
63,0.5214035,0.4785965
64,0.5214035,0.4785965
65,0.5214035,0.4785965
66,0.5214035,0.4785965
67,0.5214035,0.4785965
68,0.5214035,0.4785965
69,0.5214035,0.4785965
70,0.5214035,0.4785965
71,0.5214035,0.4785965
72,0.5214035,0.4785965
73,0.5214035,0.4785965
74,0.5214035,0.4785965
75,0.5214035,0.4785965
76,0.5214035,0.4785965
77,0.5214035,0.4785965
78,0.5214035,0.4785965
79,0.5214035,0.4785965
80,0.5214035,0.4785965
81,0.5214035,0.4785965
82,0.5214035,0.4785965
83,0.5214035,0.4785965
84,0.5214035,0.4785965
85,0.5214035,0.4785965
86,0.5214035,0.4785965
87,0.5214035,0.4785965
88,0.5214035,0.4785965
89,0.5214035,0.4785965
90,0.5214035,0.4785965
91,0.5214035,0.4785965
92,0.5214035,0.4785965
93,0.5214035,0.4785965
94,0.5214035,0.4785965
95,0.5214035,0.4785965
96,0.5214035,0.4785965
97,0.5214035,0.4785965
98,0.5214035,0.4785965
99,0.5214035,0.4785965
100,0.5214035,0.4785965
101,0.5214035,0.4785965
102,0.5214035,0.4785965
103,0.5214035,0.4785965
104,0.5214035,0.4785965
105,0.5214035,0.4785965
106,0.5214035,0.4785965
107,0.5214035,0.4785965
108,0.5214035,0.4785965
109,0.5214035,0.4785965
