,0,1
0,0.4919228,0.50807714
1,0.059515547,0.94048446
2,0.850804,0.14919601
3,0.99824655,0.0017534379
4,0.49444455,0.50555545
5,0.18854202,0.81145805
6,0.15477443,0.8452255
7,0.99187356,0.008126484
8,0.7670034,0.2329966
9,0.9497845,0.0502155
10,0.9630418,0.036958247
11,0.8118684,0.18813151
12,0.96465355,0.03534639
13,0.18946445,0.8105356
14,0.3167808,0.68321925
15,0.52426744,0.47573254
16,0.79572296,0.204277
17,0.097963005,0.90203696
18,0.0020241705,0.9979759
19,0.9222848,0.07771522
20,0.6862013,0.31379873
21,0.056557857,0.9434421
22,0.839445,0.16055505
23,0.003422725,0.9965772
24,0.43019223,0.5698078
25,0.96347183,0.03652817
26,0.85624015,0.14375983
27,0.98619604,0.013804029
28,0.18190646,0.8180935
29,0.98600554,0.0139943855
30,0.9879389,0.012061154
31,0.9449309,0.05506907
32,0.17463574,0.8253643
33,0.9543728,0.045627173
34,0.76990014,0.23009984
35,0.8939461,0.10605392
36,0.99728394,0.002716082
37,0.99862516,0.0013748136
38,0.22702402,0.772976
39,0.4062082,0.5937918
40,0.7680433,0.23195674
41,0.81636745,0.18363255
42,0.84455657,0.15544343
43,0.48431075,0.51568925
44,0.56835806,0.4316419
45,0.9530455,0.046954557
46,0.65161294,0.34838712
47,0.15495762,0.84504235
48,0.92630726,0.07369274
49,0.8966803,0.103319705
50,0.9403808,0.05961913
51,0.9272928,0.07270715
52,0.97320867,0.026791379
53,0.80528873,0.1947113
54,0.9298304,0.07016962
55,0.49342573,0.5065743
56,0.9409154,0.05908458
57,0.012976212,0.98702383
58,0.8470823,0.15291771
59,0.978667,0.021333044
60,0.06456102,0.935439
61,0.91842276,0.08157727
62,0.6803676,0.3196324
63,0.9627449,0.037255127
64,0.98940605,0.010593994
65,0.63525313,0.3647468
66,0.00910108,0.99089885
67,0.1945743,0.80542564
68,0.9345897,0.065410346
69,0.9585184,0.04148165
70,0.9582676,0.041732367
71,0.04471557,0.9552845
72,0.9527692,0.04723081
73,0.9875465,0.012453452
74,0.98568463,0.01431537
75,0.23703477,0.7629652
76,0.9184191,0.0815809
77,0.9800939,0.019906128
78,0.17366129,0.8263387
79,0.79464626,0.20535374
80,0.92212915,0.07787088
81,0.6173176,0.3826824
82,0.07350156,0.9264985
83,0.018503433,0.9814966
84,0.7361053,0.26389465
85,0.19797084,0.80202913
86,0.97099555,0.029004443
87,0.947241,0.052758995
88,0.010494497,0.98950547
89,0.82376724,0.17623276
90,0.9877819,0.012218143
91,0.9854754,0.014524581
92,0.49416253,0.50583744
93,0.10228129,0.8977187
94,0.8493368,0.15066324
95,0.90854514,0.091454856
96,0.7335905,0.2664095
97,0.00018102031,0.999819
98,0.2553831,0.74461687
99,0.2835545,0.7164455
100,0.9540579,0.045942146
101,0.95831734,0.04168262
102,0.98716635,0.012833641
103,0.49029526,0.5097047
104,0.9946872,0.005312739
105,0.8812317,0.118768215
106,0.05804572,0.9419543
107,0.99706894,0.0029311324
108,0.37501892,0.62498105
109,0.9539936,0.046006396
110,0.010462686,0.98953736
111,0.5378549,0.46214512
112,0.93879557,0.061204467
113,0.9593765,0.040623445
114,0.97561747,0.024382506
115,0.46782628,0.5321737
116,0.69828576,0.3017142
117,0.04328321,0.95671684
118,0.512934,0.48706597
119,0.98925376,0.010746207
120,0.18648879,0.8135112
121,0.9788316,0.021168483
122,0.51994056,0.48005944
123,0.9898956,0.010104409
124,0.9861109,0.013889056
125,0.9144078,0.0855922
126,0.13028093,0.869719
127,0.07183848,0.92816156
128,0.0017151943,0.99828476
129,0.978667,0.021333044
130,0.953028,0.04697192
131,0.975151,0.024848973
132,0.036889393,0.9631106
133,0.81697136,0.18302868
134,0.98651785,0.013482184
135,0.98148566,0.018514276
136,0.9948822,0.0051177675
137,0.13989866,0.86010134
138,0.0830649,0.9169351
139,0.016053066,0.9839469
140,0.09619293,0.90380704
141,0.5461862,0.4538138
142,0.35155085,0.6484492
143,0.07367468,0.9263254
144,0.95513374,0.044866335
145,0.92666346,0.073336594
146,0.08786983,0.91213024
147,0.4397001,0.5602999
148,0.22092193,0.77907807
149,0.7085942,0.2914058
150,0.003422725,0.9965772
151,0.95736015,0.04263981
152,0.99555427,0.004445703
153,0.0014225324,0.9985775
154,0.97649324,0.023506742
155,0.08101517,0.9189848
156,0.95121896,0.048781045
157,0.98786676,0.012133222
158,0.0018941973,0.99810576
159,0.0026316491,0.99736834
160,0.106233425,0.8937666
161,0.81544775,0.18455222
162,0.8956293,0.1043707
163,0.9681911,0.031808913
164,0.40932947,0.5906705
165,0.19703332,0.80296665
166,0.88883644,0.11116356
167,0.113857895,0.8861421
168,0.029217003,0.97078305
169,0.3108181,0.68918186
170,0.9096602,0.090339795
171,0.977966,0.022033991
172,0.969024,0.030976078
173,0.50403893,0.49596107
174,0.00060734875,0.9993926
175,0.0009797753,0.9990202
176,0.9342307,0.06576926
177,0.8532225,0.1467775
178,0.968813,0.03118701
179,0.8699224,0.13007759
180,0.847627,0.15237302
181,0.018453883,0.9815461
182,0.7725078,0.22749223
183,0.91774404,0.08225598
184,0.97644955,0.023550471
185,0.99714285,0.002857136
186,0.8925272,0.107472785
187,0.9423452,0.057654787
188,0.9765179,0.02348208
189,0.9981078,0.0018921673
190,0.94602275,0.053977273
191,0.022241687,0.9777583
192,0.9543321,0.045667876
193,0.75284725,0.24715275
194,0.97271246,0.02728755
195,0.9129266,0.08707338
196,0.97590864,0.024091348
197,0.96064615,0.039353896
198,0.9869638,0.013036243
199,0.9436567,0.056343343
200,0.9829648,0.01703515
201,0.6555953,0.34440473
202,0.0008811858,0.99911886
203,0.7479552,0.25204477
204,0.9881031,0.01189688
205,0.99247825,0.007521729
206,0.9954833,0.004516678
207,0.925658,0.07434199
208,0.03976284,0.9602372
209,0.008628917,0.99137104
210,0.91204005,0.087959886
211,0.9715315,0.028468512
212,0.99855274,0.001447193
213,0.36092785,0.6390721
214,0.97606826,0.02393172
215,0.96166986,0.03833013
216,0.17696825,0.8230318
217,0.33807042,0.66192955
218,0.4960006,0.5039994
219,0.50575465,0.49424535
220,0.9931433,0.006856643
221,0.94533557,0.054664504
222,0.9650231,0.03497696
223,0.99599755,0.004002433
224,0.016205925,0.98379403
225,0.99706465,0.0029353607
226,0.0001781002,0.99982196
227,0.23194434,0.7680557
228,0.81424695,0.1857531
229,0.60041434,0.39958566
230,0.9959637,0.0040363367
231,0.97350615,0.026493901
232,0.8176282,0.18237181
233,0.061275106,0.9387249
234,0.97705495,0.022945
235,0.5631223,0.43687773
236,0.4821406,0.5178594
237,0.9941011,0.005898893
238,0.99567235,0.004327654
239,0.017527513,0.9824724
240,0.8677018,0.13229823
241,0.9615063,0.03849366
242,0.9222848,0.07771522
243,0.61019766,0.3898024
244,0.49600923,0.50399077
245,0.3236865,0.6763135
246,0.0615164,0.93848354
247,0.8861336,0.11386639
248,0.013408838,0.98659116
249,0.03677239,0.9632276
250,0.95396715,0.04603288
251,0.24447268,0.7555273
252,0.39164823,0.6083518
253,0.9929571,0.007042829
254,0.9776758,0.022324145
255,0.58886373,0.4111363
256,0.9926172,0.007382775
257,0.795308,0.20469202
258,0.9531509,0.046849046
259,0.49676335,0.50323665
260,0.10385647,0.89614356
261,0.85144395,0.14855605
262,0.6874973,0.31250265
263,0.0006085563,0.99939144
264,0.938996,0.06100399
265,0.0021480352,0.99785197
266,0.3293256,0.67067444
267,0.51463944,0.48536062
268,0.7156917,0.28430834
269,0.9506391,0.04936088
270,0.80762315,0.19237684
271,0.94197655,0.058023427
272,0.8116673,0.18833265
273,0.9936359,0.0063641467
274,0.00010146338,0.99989855
275,0.99426913,0.0057308036
276,0.095718384,0.9042816
277,0.91782665,0.08217335
278,0.0021963492,0.9978036
279,0.9793058,0.020694174
280,0.9326577,0.067342244
281,0.9909951,0.009004861
282,0.9745272,0.025472874
283,0.974854,0.025145955
284,0.672723,0.32727703
285,0.93877155,0.061228476
